Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,159002,U.S. Bank -- Pullman Branch,Submitted,1000 E 111th Street,60628,,,PULLMAN,Bank Branch,"91,339",1972,1,,43,"5,132,678","7,092,099",,,,133.80000000000001,258,136.9,260.2,"1,408",15.4,41.694428889999998,-87.599185199999994,"(41.69442889, -87.5991852)"
2017,103611,West Chatham Plaza,Submitted,122 - 160 W. 79th,60620,,,LOOP,Strip Mall,"68,200",1986,1,,,"2,346,835","4,014,943",,,,93.3,169.9,96.5,173.3,647.2,9.5,41.879395,-87.630986,"(41.879395, -87.630986)"
2016,124308,Walmart Supercenter #01-5965,Submitted,10900 S. Doty Avenue,60628,,,PULLMAN,Wholesale Club/Supercenter,"155,765",2013,1,,36,"13,898,164.4","7,139,806.7",,,,135.1,328.3,139.8,331,"2,941",18.9,41.693399,-87.598728,"(41.693399, -87.598728)"
2017,251959,Torrey-Gray Doane 840 N. LaSalle,Submitted,820 N. LaSalle,60610,,,NEAR NORTH SIDE,College/University,"86,585",1939,1,,,"8,018,562",,,,,92.6,290.8,92.6,290.8,"1,482.6",17.1,41.89800206,-87.63342404,"(41.89800206, -87.63342404)"
2017,109510,Cornell Square,Submitted,4922-4942 S. Cornell,60615,,,KENWOOD,Multifamily Housing,"72,366",1995,4,,100,"133,952",,,,,1.9,5.8,1.9,5.8,24.8,0.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,173592,Fulton Court Townhome Association,Submitted,640 W Fulton,60661,,,NEAR WEST SIDE,Multifamily Housing,"139,000",2000,1,,95,"2,364,065.6","4,035,360.9",,,,46,83.9,49.1,85.8,651.4,4.7,41.886964,-87.64549314,"(41.886964, -87.64549314)"
2016,101724,Tribune Tower,Submitted,435 N Michigan Ave,60611,,,NEAR NORTH SIDE,Office,"919,420",1925,1,,83,"44,244,837","46,968,543.2",,,,99.2,204.7,,,"10,675.4",11.6,41.89029185,-87.62406414,"(41.89029185, -87.62406414)"
2016,252125,2013-Chicago Downtown - Franklin/Madison (RR ONLY),Submitted,1 South Franklin Street,60606,,,LOOP,Hotel,"140,633",2009,1,,4,"8,507,637.8","9,351,887.1",,"2,786,627.7",,146.8,279.6,149.7,282.7,"2,211.7",15.7,41.88154158,-87.63527411,"(41.88154158, -87.63527411)"
2018,252013,900 North Franklin,Submitted,900 North Franklin Street,60610,2.0,false,NEAR NORTH SIDE,Office,"95,866",1928,1,"2,112",40,"5,516,555.7","452,328.7",,,,62.3,166.1,60.7,161.7,941.8,9.8,41.89935826,-87.63609615,"(41.89935826, -87.63609615)"
2016,114866,"Barclay Condominium Home Owners' Association, Inc",Submitted,4940 S. East End Ave.,60615,,,KENWOOD,Multifamily Housing,"146,840",1928,1,,77,"1,586,317.3","10,574,161",,,,82.8,109.5,92,118.3,854,5.8,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,251380,Motley School Apartments,Exempt,739 N Ada St,60642,,true,WEST TOWN,,"57,743",,1,,,,,,,,,,,,,,41.8954882,-87.66111127,"(41.8954882, -87.66111127)"
2017,251722,Claremont Ac-CPS,Submitted,6315 S Claremont Ave,60636,,,CHICAGO LAWN,K-12 School,"112,806",1990,1,,75,"2,948,403","3,337,371",,,,55.7,113.1,60,117.7,722.4,6.4,41.778895,-87.682265,"(41.778895, -87.682265)"
2016,104095,4600-4624 W. Diversey,Submitted,4600-4624 W. Diversey,60639,,,HERMOSA,Strip Mall,"53,267",1957,1,,,"556,498.9","449,409.2",,,,18.9,41.7,,,126.4,2.4,41.93162302,-87.74252593,"(41.93162302, -87.74252593)"
2017,244600,One Museum Park West Condominium Association,Submitted,1201 S Prairie Ave,60605,,,NEAR SOUTH SIDE,Multifamily Housing,"651,328",2008,1,,45,"18,805,385","31,696,836",,,,77.5,141.8,81.9,146.3,"5,160.6",7.9,41.86712211,-87.62162242,"(41.86712211, -87.62162242)"
2018,173683,676 La Salle Building,Not Submitted,676 N LaSalle St,60654,0.0,false,NEAR NORTH SIDE,,"61,000",,1,219,,,,,,,,,,,,,41.89454949,-87.63269715,"(41.89454949, -87.63269715)"
2016,159564,65 E Scott,Submitted,65 E Scott,60610,,,NEAR NORTH SIDE,Multifamily Housing,"218,500",1975,1,,30,"8,893,101.6","5,015,908.8",,,,63.7,151.9,68.5,164.2,"1,905.6",8.7,41.90444748,-87.62618786,"(41.90444748, -87.62618786)"
2017,113199,30 E. Division Condominium Association,Submitted,30 E. Division,60610,,,NEAR NORTH SIDE,Multifamily Housing,"72,000",1977,1,,17,"3,183,202","1,370,736",,,,63.2,158.8,67.1,169.7,661.4,9.2,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2015,251377,HurleyEdward-CPS,Submitted,3849 W 69th Pl,60629,,,WEST LAWN,K-12 School,"55,250",1954,1,,59,"1,809,210","2,224,067",,,,73,145.1,77.2,150.30000000000001,482,8.6999999999999993,41.766551569999997,-87.719282770000007,"(41.76655157, -87.71928277)"
2017,251943,6338000111 - Ravenswood,Submitted,1825 W Lawrence Ave,60640,,,LINCOLN SQUARE,Bank Branch,"53,684",1962,1,,28,"3,466,841","1,789,982",,,,97.9,237.8,104.1,244.2,736.1,13.7,41.96854338,-87.67576455,"(41.96854338, -87.67576455)"
2017,254114,HRTL - Town Hall: 3600 N Halsted,Submitted,3600 North Halsted Street,60613,,,Lake View,Multifamily Housing,"92,072",2014,1,,4,"3,234,100","6,232,045",,,,102.8,181.4,107.7,186.5,929,10.1,41.9474017,-87.64964,"(41.9474017, -87.64964)"
2018,250051,Simeon Caree-CPS,Submitted,8235 S VINCENNES AVE,60620,1.0,false,CHATHAM,K-12 School,"284,691",2003,1,"1,481",26,"12,899,731.3","17,352,568.2",,,,106.3,190.9,104.2,188,"3,067.7",10.8,41.744236,-87.635863,"(41.744236, -87.635863)"
2016,251735,Pritzker Ele-CPS,Submitted,2009 W SCHILLER ST,60622,,,WEST TOWN,K-12 School,"66,300",1975,1,,100,,"3,590,134.3",,,,54.1,56.9,62.3,65.5,190.7,2.9,41.90654578,-87.67791955,"(41.90654578, -87.67791955)"
2016,175371,Renaissance Lofts,Submitted,1783-1791 W. Howard,60626,,,ROGERS PARK,Multifamily Housing,"50,500",1936,1,,22,"2,074,229.5","1,994,777.9",,,,80.6,170.4,83.1,170.9,488.3,9.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,244387,Regatta Condominium Association,Submitted,420 E. Waterside Dr,60601,,,LOOP,Multifamily Housing,"452,227",2006,1,,44,"13,592,173","23,703,268",,,,82.5,149.4,86.2,153.3,"3,772.1",8.3,41.88718713,-87.61626502,"(41.88718713, -87.61626502)"
2018,251228,444 North Wells Street,Submitted,444 North Wells Street,60654,4.0,false,NEAR NORTH SIDE,Office,"73,332",1903,1,689,87,"3,270,016.4",,,,,44.6,124.9,44.2,123.8,544,7.4,41.89053894,-87.6340678,"(41.89053894, -87.6340678)"
2015,251785,Saint Alphonsus Parish,Submitted,1429 West Wellington Avenue,60657,,,LAKE VIEW,Mixed Use Property,"135,434",1918,3,,,"1,594,855","8,735,520",,,,76.3,104.7,82,110.9,784,5.8,41.935804709999999,-87.665709829999997,"(41.93580471, -87.66570983)"
2018,242537,James Kilmer Condo Association,Submitted,1560 North Sandburg Terrace,60610,3.0,false,NEAR NORTH SIDE,Multifamily Housing,"750,266",1971,2,"24,002",62,"16,387,692.7","47,345,232.5",,,,84.9,127.4,85.3,126.6,"5,241.1",7,41.9104154,-87.63270387,"(41.9104154, -87.63270387)"
2016,140771,Renaissance North,Submitted,551 W. North Avenue,60610,,,NEAR NORTH SIDE,Multifamily Housing,"80,000",2003,1,,100,"684,172.5","1,462,738",,,,26.8,46.1,27.6,46.2,203.8,2.5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2015,172670,6560 W Fullerton at Bricktown Square,Submitted,6560 W Fullerton Ave,60707,,,BELMONT CRAGIN,Strip Mall,"116,579",1987,1,,,"7,001,550","5,422,718",,,,106.6,237.4,107.2,238.1,"1,695",14.5,41.92368914,-87.788827679999997,"(41.92368914, -87.78882768)"
2016,101718,70 W Madison,Submitted,70 W. Madison St,60602,,,LOOP,Office,"1,515,404.3",1981,1,,75,"96,506,884.6","1,114,759.7",,,,64.4,200.7,66.3,206.6,"17,847.5",11.8,41.88229695,-87.630198,"(41.88229695, -87.630198)"
2018,160329,Lafayette Plaza Housing Cooperative,Submitted,50 W 71st St,60621,3.0,false,GREATER GRAND CROSSING,Multifamily Housing,"224,058",1965,1,"16,384",65,"3,880,563.1","18,986,170",,,,102.1,137.5,103.5,139,"1,654",7.4,41.76573166,-87.62237195,"(41.76573166, -87.62237195)"
2015,251358,Irving Park-CPS,Submitted,3815 N Kedvale Ave,60641,,,IRVING PARK,K-12 School,"50,560",1906,1,,17,"2,349,684","2,547,972",,,,96.9,198.8,97.8,199.9,607,12,41.950483329999997,-87.730130220000007,"(41.95048333, -87.73013022)"
2017,103770,CME Group Inc,Submitted,333 South LaSalle,60604,,,LOOP,Financial Office,"261,217",1997,1,,7,"32,352,028",,,"22,391,663",,209.6,424.8,211.4,432.3,"6,562.3",25.1,41.877735,-87.631723,"(41.877735, -87.631723)"
2018,252068,Hampton Inn Majestic,Submitted,22 W Monroe St,60603,3.5,false,LOOP,Hotel,"70,265",1906,1,"4,334",58,"3,761,825.5","2,466,301.2",,,,88.6,186.8,87.8,184.2,756.8,10.8,41.880768,-87.628592,"(41.880768, -87.628592)"
2015,252092,Pullman Park,Submitted,10808-10830 S. Doty Avenue W,60626,,,PULLMAN,Retail Store,"66,735",2013,2,,,"2,743,625","336,648,267",,,,"5,085.7","5,425.9","5,085.7","5,425.9","18,432",276.2,41.692961320000002,-87.600581509999998,"(41.69296132, -87.60058151)"
2016,102946,Haven Towers,Submitted,7947 S. South Chicago Ave.,60617,,,SOUTH CHICAGO,Multifamily Housing,"61,000",2001,1,,17,"2,360,716.1","3,471,117.8",,,,95.6,181.3,103,187.7,619.5,10.2,41.7272413,-87.55513633,"(41.7272413, -87.55513633)"
2016,175223,FM Property LLC,Submitted,833-857 W Fulton Market,60607,,,NEAR WEST SIDE,Multifamily Housing,"58,734",1900,1,,1,"4,949,918.1","9,113,364.7",,,,239.4,427.6,245.8,434.2,"1,396.4",23.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,251536,Wentworth ES-CPS,Submitted,1340 W 71st St,60636,3.0,false,WEST ENGLEWOOD,K-12 School,"102,616",1905,1,"2,683",41,"2,144,210.7","6,556,763.2",,,,84.8,125.6,83.7,124.5,705,6.9,41.76532371,-87.65837324,"(41.76532371, -87.65837324)"
2017,102408,Mundelein Center- ID#102408,Submitted,1020 W Sheridan Rd,60626,,,ROGERS PARK,College/University,"206,160",1930,1,,,"8,753,206","13,883,032",,,,109.8,204,120.1,214.8,"2,355.8",11.4,41.99829028,-87.65676288,"(41.99829028, -87.65676288)"
2015,251716,Pullman Elem-CPS,Submitted,11311 S FORRESTVILLE AVE,60628,,,PULLMAN,K-12 School,"80,075",1909,1,,36,"1,315,347","7,172,764",,,,106,145.6,113.9,154.6,645,8.1,41.688690440000002,-87.608831649999999,"(41.68869044, -87.60883165)"
2015,101724,Tribune Tower,Submitted,435 N Michigan Ave,60611,,,NEAR NORTH SIDE,Office,"919,420",1925,1,,77,"47,817,849","48,963,028",,,,105.3,219.2,108.1,221.5,"12,208",13.3,41.890291849999997,-87.624064140000002,"(41.89029185, -87.62406414)"
2015,112638,Juvenile Temporary Detention Center Campus,Submitted,1100 S. Hamilton Ave.,60612,,,NEAR WEST SIDE,Mixed Use Property,"1,023,851",1973,3,,,"58,188,862","42,827,613",,,,98.7,222.4,101.3,224.1,"13,966",13.6,41.867488000000002,-87.680301,"(41.867488, -87.680301)"
2016,101736,71 South Wacker,Submitted,71 S. Wacker Drive,60606,,,LOOP,Office,"1,687,710",2005,1,,87,"118,209,558.9","1,106,243.4",,,,70.7,220.6,72.3,225.6,"21,847.3",12.9,41.88099639,-87.63603964,"(41.88099639, -87.63603964)"
2017,101579,"First Praire Shores, LLC",Submitted,2901 S King Drive,60616,,,DOUGLAS,Multifamily Housing,"289,267",1960,1,,34,"4,618,053","29,222,759",,,,117,156.2,126.6,166.2,"2,406",8.3,41.84146488,-87.61667463,"(41.84146488, -87.61667463)"
2014,103739,20 North Clark Street - 2821,Submitted,20 North Clark Street,60602,,,LOOP,Office,"433,246",1981,1,,79,"25,172,863","1,542,457",,,,62,186,59,178,"5,140",11.86,41.88230282,-87.63117675,"(41.88230282, -87.63117675)"
2017,174306,540 N Lake Shore Drive CA,Submitted,540 N. Lake Shore Drive,60611,,,NEAR NORTH SIDE,Multifamily Housing,"241,024",1920,1,,35,"7,863,783","3,807,525",,,,48.4,119,51.5,125.7,"1,656.2",6.9,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,112157,Waveland Gardens,Submitted,626-630 West Waveland,60613,,,LAKE VIEW,Multifamily Housing,"56,000",1926,1,,49,"600,864","4,341,500",,,,88.3,115.1,94.9,122,341.7,6.1,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2015,251945,916 S Wabash,Submitted,916 S Wabash,60605,,,LOOP,College/University,"66,799",1930,1,,,"4,522,449","1,236,490",,,,86.2,232,87.9,235.1,974,14.6,41.870305999999999,-87.625910000000005,"(41.870306, -87.62591)"
2018,174228,Roscoe Square,Submitted,3330 N Western Ave,60618,3.5,false,NORTH CENTER,Supermarket/Grocery Store,"51,298",1981,1,101,53,"8,038,245.5",,,,,156.7,438.8,156.7,438.8,"1,337.3",26.1,41.94133511,-87.68998877,"(41.94133511, -87.68998877)"
2017,253991,(IL546) - Pac Lofts,Submitted,1735 N. Paulina,60622,,,West Town,Multifamily Housing,"104,905",2006,1,,28,"3,334,589","6,665,819",,,,95.3,166.5,102.5,175.6,970.6,9.3,41.9134254,-87.67006,"(41.9134254, -87.67006)"
2017,251582,Fuller-CPS,Submitted,4214 S Saint Lawrence Ave,60653,,,GRAND BOULEVARD,K-12 School,"91,800",1968,1,,79,"1,523,282","3,301,791",,,,52.6,89.9,58.2,95.8,457,5,41.8180688,-87.61228957,"(41.8180688, -87.61228957)"
2017,106000,HRTL - Harvest Commons: 1519 W Warren Blvd,Submitted,1519 West Warren Boulevard,60607,,,NEAR WEST SIDE,Multifamily Housing,"51,628",2013,1,,65,"1,898,627","1,613,748",,,,68,148.3,70.4,151.9,436.8,8.5,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,100068,Joffco Square,Submitted,555 West Roosevelt Road,60607,,,NEAR WEST SIDE,Other - Mall,"95,204",2008,1,,,"6,972,237.8","1,997,780.9",,,,94.2,252,99.3,263.3,"1,391.2",14.6,41.866867,-87.64144957,"(41.866867, -87.64144957)"
2016,174221,025110 - Stony Island Plaza,Submitted,1617-1754 E 95th St,60617,,,SOUTH DEERING,Strip Mall,"189,931",1999,8,,,"19,980,661.8","58,266.8",,,,105.5,330.6,104.3,326.7,"3,686",19.4,41.7212352,-87.58427361,"(41.7212352, -87.58427361)"
2018,157975,Lake Meadows 9,Submitted,501 E. 32nd Street,60616,1.0,false,DOUGLAS,Multifamily Housing,"303,979",1956,1,"26,141",24,"2,588,558.2","42,434,023.6",,,,148.1,170.4,150.7,173.1,"2,684.5",8.8,41.83569627,-87.61275453,"(41.83569627, -87.61275453)"
2018,103628,"SVF Fulton Chicago, LLC",Submitted,1000 West Fulton,60607,4.0,false,NEAR WEST SIDE,Office,"562,792",1923,1,356,72,"19,027,591.2","29,397,799.1",,,,86,149.5,86,149.5,"4,727",8.4,41.88677646,-87.65227883,"(41.88677646, -87.65227883)"
2018,146897,Vision Rentals,Submitted,1624 W. Division St,60622,1.0,false,WEST TOWN,Multifamily Housing,"62,218",2009,1,"2,179",,"2,079,719.8","4,578,011.9",,,,107,170.9,108.4,172.3,589.2,9.5,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2018,240752,200 N. Dearborn CA,Submitted,200 N. Dearborn Street,60601,3.0,false,LOOP,Multifamily Housing,"359,953",1989,1,"12,220",42,"9,467,706.3","22,861,539.6",,,,89.8,140.3,91,141.6,"2,789.4",7.7,41.88603988,-87.62982289,"(41.88603988, -87.62982289)"
2016,161147,72 E 11th St,Submitted,72 E 11th St,606051996,,,LOOP,College/University,"66,796",1927,1,,,"2,337,965.9","2,466,085.8",,,,71.9,148.7,78.4,156,561.9,8.4,41.86954547,-87.62508911,"(41.86954547, -87.62508911)"
2018,160419,Caroline Hedger Apartment,Submitted,6400 N. Sherdian Rd,60626,4.0,false,ROGERS PARK,Multifamily Housing,"255,892",1970,1,"9,913",93,"5,959,160.4","11,003,305.1",,,,66.3,110.4,66.3,110.4,"1,575.8",6.2,41.99842087,-87.66122515,"(41.99842087, -87.66122515)"
2018,160278,"Fourth Prairie Shores, LLC",Submitted,2851 S King Drive,60616,1.0,false,DOUGLAS,Multifamily Housing,"289,267",1960,1,"21,246",29,"5,256,216.7","30,590,150.4",,,,123.9,161.9,125.4,162.6,"2,499.2",8.6,41.8426876,-87.61626372,"(41.8426876, -87.61626372)"
2017,173754,422 West Melrose,Submitted,422 - 424 West Melrose Street,60657,,,LAKE VIEW,Multifamily Housing,"164,485",1926,1,,86,"1,254,569","12,416,036",,,,83.1,103.2,90.7,110.9,891.4,5.4,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,159315,1401 South State,Submitted,1401 South State Street,60605,1.0,false,NEAR SOUTH SIDE,Multifamily Housing,"287,705",2008,1,"13,168",6,"11,226,271.6","24,515,143",,,,124.2,198.7,124.5,197.2,"3,169.8",11,41.86368261,-87.6269152,"(41.86368261, -87.6269152)"
2017,159728,Lakeside Square Apartments,Submitted,920 W Lakeside Place,60640,,,UPTOWN,Multifamily Housing,"278,070",1989,1,,82,"5,001,221","18,937,063",,,,86.1,128,91.1,133.3,"1,930.5",6.9,41.96853167,-87.65354801,"(41.96853167, -87.65354801)"
2018,173658,212 West Superior Street,Submitted,212 West Superior Street,60654,4.0,false,NEAR NORTH SIDE,Office,"92,454",1920,1,326,72,"3,073,577.4","3,366,590.3",,,,69.7,131.3,67.1,126.9,690.1,7.5,41.89561827,-87.63484054,"(41.89561827, -87.63484054)"
2018,254386,Halas Recreation Center- ID# 254386,Submitted,6458 N Winthrop Ave,60626,4.0,false,Rogers Park,College/University,"122,180",1982,1,,,"5,630,919.1","966,330.3",,,,54,137.3,53.7,136.4,988.1,8.1,42.00660309,-87.66729325,"(42.00660309, -87.66729325)"
2017,112834,Cambridge Commons Condo Association,Submitted,5519 N WINTHROP AVE,60640,,,EDGEWATER,Multifamily Housing,"59,000",1950,1,,40,"1,387,838","3,655,500",,,,85.5,138.9,91.3,144.8,450.8,7.6,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2018,251620,Seward Commu-CPS,Submitted,4600 S HERMITAGE AVE,60609,3.0,false,NEW CITY,K-12 School,"98,375",1896,1,,67,"1,471,237.3","5,242,841.1",,,,68.2,97.8,66.3,95.8,523.2,5.3,41.80990474,-87.66901222,"(41.80990474, -87.66901222)"
2016,239994,Park 1500 Lofts,Submitted,1500 W. Monroe Street,60607,,,NEAR WEST SIDE,Multifamily Housing,"355,095",2002,1,,62,"10,417,214.7","13,301,371.6",,,,66.8,131.4,68.4,131.2,"2,626.6",7.4,41.88047306,-87.66494946,"(41.88047306, -87.66494946)"
2015,238365,Vision On State Condominium Association,Submitted,1255 S. State Street,60605,,,NEAR SOUTH SIDE,Multifamily Housing,"275,971",2007,1,,19,"10,476,894","15,482,967",,,,94.1,178.1,96.4,181.5,"2,927",10.6,41.866150179999998,-87.626961460000004,"(41.86615018, -87.62696146)"
2018,251478,JacksonA-CPS,Submitted,1340 W Harrison St,60607,1.0,false,NEAR WEST SIDE,K-12 School,"74,135",1989,1,"2,580",18,"3,085,526.5","3,794,631.1",,,,92.8,170.3,90.8,164.6,714.9,9.6,41.8747803,-87.66106163,"(41.8747803, -87.66106163)"
2015,251743,SouthLoopBrn-CPS,Submitted,1915 S FEDERAL ST,60616,,,NEAR SOUTH SIDE,K-12 School,"209,160",2005,1,,100,"734,435",,,,,3.5,11,3.7,11.5,148,0.7,41.856190349999999,-87.629097630000004,"(41.85619035, -87.62909763)"
2016,172106,55 W. Chestnut Apartments,Submitted,55 W. Chestnut St.,60642,,,NEAR NORTH SIDE,Multifamily Housing,"205,000",1957,1,,45,"4,531,439.7","12,544,492.8",,,,83.3,133.7,87.8,136.3,"1,501.5",7.3,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,100418,Morgan Park-CPS,Submitted,1744 W Pryor Ave,60643,,,MORGAN PARK,K-12 School,"269,480",1921,1,,99,"7,030,173.5","2,097,138.9",,,,33.9,90.1,34.3,91.4,"1,407.2",5.2,41.69164701,-87.66578473,"(41.69164701, -87.66578473)"
2017,252126,08270 - Ford City 14,Submitted,7601 South Cicero Avenue,60652,,,WEST LAWN,Movie Theater,"72,545",1990,1,,,"7,170,461","4,571,940",,,,161.9,376.5,166,379.4,"1,568.6",21.6,41.75582921,-87.73699268,"(41.75582921, -87.73699268)"
2018,251568,Vaughn Occup-CPS,Submitted,4355 N LINDER AVE,60641,1.0,false,PORTAGE PARK,K-12 School,"50,289",1950,1,625,26,"2,208,132.4","2,449,622.1",,,,92.6,174.1,90.5,171.2,497.5,9.9,41.96026421,-87.76436775,"(41.96026421, -87.76436775)"
2017,101724,Tribune Tower,Submitted,435 N Michigan Ave,60611,,,NEAR NORTH SIDE,Office,"919,420",1925,1,,91,"36,583,430","41,228,044",,,,84.6,172,88,175.6,"8,953.9",9.7,41.89029185,-87.62406414,"(41.89029185, -87.62406414)"
2017,251679,Lowell Eleme-CPS,Submitted,3320 W Hirsch St,60651,,,HUMBOLDT PARK,K-12 School,"121,800",1888,1,,70,"1,768,583","6,499,366",,,,67.9,101.6,77.9,112.1,672.2,5.5,41.90669414,-87.71050823,"(41.90669414, -87.71050823)"
2018,160204,4025 West Peterson Ave,Not Submitted,4025 W Peterson Ave,60646,0.0,false,NORTH PARK,,"212,800",,1,446,,,,,,,,,,,,,41.99010152,-87.72974021,"(41.99010152, -87.72974021)"
2016,101760,Leo Burnett Building,Submitted,35 W. Wacker Dr.,60601,,,LOOP,Office,"1,392,096",1989,1,,83,"92,386,109.8","1,618,241.3",,,,67.5,209.6,67.5,209.6,"17,114.7",12.3,41.88642141,-87.62903061,"(41.88642141, -87.62903061)"
2016,250053,Taft High Sc-CPS,Submitted,6545 W HURLBUT ST,60634,,,NORWOOD PARK,K-12 School,"388,970",1939,1,,82,"12,374,140","11,609,444.5",,,,61.7,131.2,65.1,134.9,"2,897.4",7.4,41.985587,-87.791778,"(41.985587, -87.791778)"
2017,250056,Young-CPS,Submitted,211 S LAFLIN ST,60607,,,NEAR WEST SIDE,K-12 School,"430,443",1975,1,,8,"27,133,251","40,393,232",,,,156.9,296.5,167.2,308.1,"7,162.3",16.6,41.87825891,-87.6636621,"(41.87825891, -87.6636621)"
2015,175508,8507-Jefferson Park (Elston),Submitted,5353 N. Elston,60630,,,JEFFERSON PARK,Supermarket/Grocery Store,"63,165",2013,1,,51,"10,671,637","9,743,700",,,,323.2,692.5,324.8,693,"2,662",42.1,41.97887489,-87.757584989999998,"(41.97887489, -87.75758499)"
2017,172306,Kingsbaker Court,Submitted,910 W. Van Buren,60607,,,NEAR WEST SIDE,Office,"77,000",1904,1,,81,"3,162,689","1,907,847",,,,65.9,155,71.5,166.4,686.1,8.9,41.87685357,-87.64987929,"(41.87685357, -87.64987929)"
2015,101735,71215A STATE STREET,Submitted,101 and 111 North State Street E,60602,,,LOOP,Retail Store,"1,841,736",1879,1,,87,"64,037,576","42,580,021",,,,57.9,133.5,59.1,134.30000000000001,"15,128",8.1999999999999993,41.88334304,-87.627854569999997,"(41.88334304, -87.62785457)"
2014,101735,71215A STATE STREET,Submitted,101 and 111 North State Street E,60602,,,LOOP,Retail Store,"1,841,736",1879,1,,82,"65,197,622","76,795,831",,,,77,155,73,151,"17,178",9.33,41.88386376,-87.62704852,"(41.88386376, -87.62704852)"
2018,159567,The Kent Apartments,Submitted,2625 N Clark St,60614,3.5,false,LINCOLN PARK,Multifamily Housing,"150,000",1986,1,"2,217",60,"5,702,943","1,181,550.6",,,,45.9,114.7,44.2,109.9,"1,011.5",6.7,41.93060346,-87.64287601,"(41.93060346, -87.64287601)"
2017,165062,Adler Planetarium,Submitted,1300 S. Lakeshore Dr.,60605,,,NEAR SOUTH SIDE,Museum,"137,000",1930,1,,,"11,303,216","7,210,625",,,,135.1,314.3,143.2,321.6,"2,472.9",18.1,41.86637151,-87.60660909,"(41.86637151, -87.60660909)"
2015,175872,Piper's Alley,Submitted,230 W. North Avenue,60610,,,LINCOLN PARK,Performing Arts,"137,176",1977,1,,,"5,869,902","1,099,712,681",,,,"8,059.6","8,552","8,059.1","8,550.4","59,590",434.4,41.911539380000001,-87.636169089999996,"(41.91153938, -87.63616909)"
2017,100631,Hubbard High-CPS,Submitted,6200 S Hamlin Ave,60629,,,WEST LAWN,K-12 School,"218,200",1929,1,,71,"4,251,478","9,151,553",,,,61.4,105.2,67.3,111.3,"1,272.2",5.8,41.77984105,-87.71918715,"(41.77984105, -87.71918715)"
2016,175872,Piper's Alley,Submitted,230 W. North Avenue,60610,,,LINCOLN PARK,Mixed Use Property,"217,250",1977,1,,,"14,215,002.7","7,918,257.4",,,,101.9,243.7,104.2,246.1,"3,040.7",14,41.91153938,-87.63616909,"(41.91153938, -87.63616909)"
2017,172797,888 South Michigan Condominium Association,Submitted,888 S. Michigan Ave.,60605,,,LOOP,Multifamily Housing,"79,483",2002,1,,12,"2,688,404","4,474,694",,,,90.1,165.3,94.2,170.2,734.7,9.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,120631,New City Supportive Living,Submitted,4707 S Marshfield Ave.,60609,,,NEW CITY,Senior Care Community,"98,550",2014,1,,91,"3,690,995.8","1,406,878.1",,,,51.7,132.6,52.8,133.7,755.1,7.7,41.80834036,-87.66559963,"(41.80834036, -87.66559963)"
2017,236822,21 W. Chestnut Condominium Association,Submitted,21 W Chestnut St,60610,,,NEAR NORTH SIDE,Multifamily Housing,"169,377",1999,1,,52,"4,791,741","7,366,649",,,,71.8,134.5,76.8,141.1,"1,277.2",7.5,41.8977317,-87.62883489,"(41.8977317, -87.62883489)"
2016,251904,CICS ChicagoQuest,Submitted,1443 N Ogden Ave.,60610,,,NEAR NORTH SIDE,K-12 School,"102,500",1971,2,,1,"9,933,393.1","2,497,626.8",,,,121.3,329.9,123.8,332,"1,963.6",19.2,41.90661513,-87.64566449,"(41.90661513, -87.64566449)"
2016,251880,Tonti-CPS,Submitted,5815 S HOMAN AVE,60629,,,GAGE PARK,K-12 School,"89,103",1928,1,,25,"3,137,175.3","3,816,938.4",,,,78,155.5,83,159,781,8.8,41.78740764,-87.70774371,"(41.78740764, -87.70774371)"
2016,251648,Spencer Elem-CPS,Submitted,214 N LAVERGNE AVE,60644,,,AUSTIN,K-12 School,"122,935",1927,1,,64,"3,692,913.4","5,961,593.3",,,,78.5,145.2,86.2,155.9,997.3,8.1,41.88502852,-87.75075581,"(41.88502852, -87.75075581)"
